call_id,start_time,end_time,duration,transcript
TMG01_Mix_Fixed_681d0,39 min 42 sec,39 min 44 sec,1.89,ตัวนี้มีอิสระทางการเงิน
TMG01_Mix_Fixed_681d0,39 min 45 sec,39 min 46 sec,1.74,การลงทุนผมไม่หวังรวย
TMG01_Mix_Fixed_681d0,39 min 47 sec,39 min 49 sec,2.04,ผมบอกให้มันงอกเงยค่อยๆ
TMG01_Mix_Fixed_681d0,39 min 49 sec,39 min 51 sec,1.68,โก๋อย่างชื่อ
TMG01_Mix_Fixed_681d0,39 min 51 sec,39 min 58 sec,6.78,มากกว่าที่ผมจะแบบวิทเลยผมไม่ได้คิดอย่างนั้นฉันผมก็จะใจเย็นๆของผมค่อยๆดูกันไปไม่รีบร้อน
TMG01_Mix_Fixed_681d0,39 min 59 sec,40 min 0 sec,1.83,ฝนจะตกเท่าไหร่ผมไม่สนใจ
TMG01_Mix_Fixed_681d0,40 min 1 sec,40 min 4 sec,2.55,ผมมั่นใจกับตัวนั้นแล้วมองยาวๆไป
TMG01_Mix_Fixed_681d0,40 min 4 sec,40 min 8 sec,3.39,ก็ว่ากันไปอันนี้คือสไตล์ของผมของคุณเป็นยังไง
TMG01_Mix_Fixed_681d0,40 min 8 sec,40 min 11 sec,2.82,คุณก็ต้องศึกษาว่าคุณชอบไปแล้วมันจะมีกูรู
TMG01_Mix_Fixed_681d0,40 min 11 sec,40 min 22 sec,10.53,นี่เป็นสายลับสไตล์ character เยอะมากใช่ไหมครับบางคนที่แบบสายซิ่งบางคนสายเย็นบางคนสายอีกแบบนึงก็ผมว่าก็แล้วแต่ก็ว่ากันไปครับผมว่ามีผิดไม่มี
TMG01_Mix_Fixed_681d0,40 min 22 sec,40 min 23 sec,1.11,งั้นผมเอาสองอย่างนี้
TMG01_Mix_Fixed_681d0,40 min 23 sec,40 min 26 sec,2.40,ต้องศึกษารายละเอียดมากๆ
TMG01_Mix_Fixed_681d0,40 min 26 sec,40 min 28 sec,1.29,ไม่มีอะไรได้มา
TMG01_Mix_Fixed_681d0,40 min 28 sec,40 min 29 sec,1.47,ผมว่าฟลุ๊คๆเนี่ยไม่มี
TMG01_Mix_Fixed_681d0,40 min 29 sec,40 min 32 sec,2.40,คนลงทุนเก่งๆที่ผมเห็นนะเซียนหุ้นทั้งหลาย
TMG01_Mix_Fixed_681d0,40 min 32 sec,40 min 33 sec,1.02,เวลา
TMG01_Mix_Fixed_681d0,40 min 34 sec,40 min 36 sec,2.01,การเรียนรู้ครับเพราะฉะนั้นผมว่า
TMG01_Mix_Fixed_681d0,40 min 36 sec,40 min 38 sec,1.77,เอาเท่านี้ก่อนค่อยๆเริ่มต้น
TMG01_Mix_Fixed_681d0,40 min 38 sec,40 min 39 sec,1.05,ก็อาจจะเป็น
TMG01_Mix_Fixed_681d0,40 min 40 sec,40 min 41 sec,1.17,สุดท้ายก็คือ
TMG01_Mix_Fixed_681d0,40 min 42 sec,40 min 43 sec,1.47,ในการศึกษานี้มันต้องจบ
TMG01_Mix_Fixed_681d0,40 min 44 sec,40 min 48 sec,4.47,มันต้องอยากหยุดคือมันต้องเรียนรู้ไปเรื่อยๆหาความรู้ไปเรื่อยๆตลอดเวลาเนี่ยฟัง
TMG01_Mix_Fixed_681d0,40 min 50 sec,40 min 55 sec,5.01,จบแล้วก็ไปฟังของคนอื่นต่อไปเรียนรู้ต่อไปอ่านหนังสือเล่มใหม่ๆต่อ
TMG01_Mix_Fixed_681d0,40 min 55 sec,40 min 56 sec,0.96,มันไม่รู้จบ
TMG01_Mix_Fixed_681d0,40 min 56 sec,41 min 1 sec,4.20,ถ้าจะเริ่มต้นนะเท่านี้ก่อนนะคุณกระโดดเข้ามาแล้วปุ๊บเนี่ย
TMG01_Mix_Fixed_681d0,41 min 1 sec,41 min 2 sec,0.84,ก็จะเป็นอีก
TMG01_Mix_Fixed_681d0,41 min 2 sec,41 min 4 sec,1.77,อีกแบบนึงอีกโลกหนึ่งคุณก็ต้อง
TMG01_Mix_Fixed_681d0,41 min 4 sec,41 min 9 sec,4.77,ทำอย่างอื่นว่ากันไปซึ่งเดี๋ยวพี่หนูจะจัดตอนตอนต่อไปก็จะเริ่มต้นผมก็ประมาณนี้
TMG01_Mix_Fixed_681d0,41 min 10 sec,41 min 11 sec,1.02,ครับใจเย็นๆ
TMG01_Mix_Fixed_681d0,41 min 12 sec,41 min 14 sec,2.58,อันนี้น่าจะเป็นคำแนะนำที่ดีในมุมผมเองที่
TMG01_Mix_Fixed_681d0,41 min 17 sec,41 min 20 sec,3.03,คิดนี้มาตลอดแล้วก็มันก็ไม่เคยทำร้ายผม
TMG01_Mix_Fixed_681d0,41 min 20 sec,41 min 22 sec,1.83,เอาที่ผมลงถุงมือ
TMG01_Mix_Fixed_681d0,41 min 23 sec,41 min 27 sec,4.08,เห็นด้วยกับพี่เจนนะครับเรื่องการ
TMG01_Mix_Fixed_681d0,41 min 27 sec,41 min 35 sec,7.80,ค้นพบสายตัวเองเพราะผมก็เคยเป็นสายซิ่งมาก่อนนะพี่ไม่พ้นคงยังไม่พ้นเลยครับ
TMG01_Mix_Fixed_681d0,41 min 35 sec,41 min 40 sec,5.49,
TMG01_Mix_Fixed_681d0,41 min 41 sec,41 min 42 sec,1.14,หรือว่า
TMG01_Mix_Fixed_681d0,41 min 43 sec,41 min 44 sec,1.38,กระสุนที่เรามีด้วยนะ
TMG01_Mix_Fixed_681d0,41 min 45 sec,41 min 48 sec,3.03,ศิลปะมีแค่ไหน
TMG01_Mix_Fixed_681d0,41 min 48 sec,41 min 52 sec,4.11,เรามีกำลังของเราประมาณไหนที่จะซิ่งได้จะเล่นได้
TMG01_Mix_Fixed_681d0,41 min 52 sec,41 min 54 sec,1.11,ผมว่าก็ต้องดู
TMG01_Mix_Fixed_681d0,41 min 54 sec,42 min 1 sec,7.32,กะละมังของเราใน Basket ของเราว่าเรามีอะไรผมว่ามันแล้วแต่มากกว่าแล้วก็แล้วแต่กำลังที่เรามีผมว่าอันนี้
TMG01_Mix_Fixed_681d0,42 min 3 sec,42 min 7 sec,4.11,ครับผม
TMG01_Mix_Fixed_681d0,42 min 35 sec,42 min 36 sec,1.65,วันนี้
TMG01_Mix_Fixed_681d0,42 min 37 sec,42 min 38 sec,1.29,วันนี้ผมก็
TMG01_Mix_Fixed_681d0,42 min 38 sec,42 min 44 sec,5.13,เหมือนมาเลคเชอร์ไปด้วยแล้วก็ฟังวิเชียรครับ
TMG01_Mix_Fixed_681d0,42 min 44 sec,42 min 46 sec,2.37,หลักหลายประเด็นนะครับผมได้ประเด็นตั้งแต่เรื่องของ
TMG01_Mix_Fixed_681d0,42 min 47 sec,42 min 48 sec,1.56,การเงินงบการเงินส่วนบุคคล
TMG01_Mix_Fixed_681d0,42 min 49 sec,42 min 51 sec,2.64,กองทุนส่วนบุคคลแล้วก็เรื่องของ
TMG01_Mix_Fixed_681d0,42 min 52 sec,42 min 53 sec,1.44,ภาพใหญ่ยังพกพา
TMG01_Mix_Fixed_681d0,42 min 53 sec,42 min 55 sec,1.71,หาภาพรูปภาพเศรษฐกิจอะไร
TMG01_Mix_Fixed_681d0,42 min 55 sec,42 min 57 sec,1.71,การปรับตัวของ
TMG01_Mix_Fixed_681d0,42 min 57 sec,42 min 59 sec,1.41,นักธุรกิจเจ้าของธุรกิจ
TMG01_Mix_Fixed_681d0,43 min 0 sec,43 min 7 sec,6.99,ก็วันนี้ต้องขอขอบคุณนะครับที่เชิญนะครับคุณนครินทร์วนกิจไพบูลย์กรรมการผู้จัดการและบรรณาธิการ
TMG01_Mix_Fixed_681d0,43 min 7 sec,43 min 10 sec,2.43,บริหารสำนักข่าว The Standard มากครับที่มาให้
TMG01_Mix_Fixed_681d0,43 min 10 sec,43 min 12 sec,2.28,ความรู้และก็แนวคิดเรื่องของการลงทุน
TMG01_Mix_Fixed_681d0,43 min 14 sec,43 min 17 sec,3.06,The Money Growth By The Money Coach
TMG01_Mix_Fixed_681d0,43 min 17 sec,43 min 22 sec,5.70,เครียดมากๆครับขอบคุณครับ
TMG01_Mix_Fixed_681d0,43 min 24 sec,43 min 26 sec,1.35,แสงเดือนคอร์ด
TMG01_Mix_Fixed_681d0,43 min 26 sec,43 min 28 sec,1.68,bioelectrical
TMG01_Mix_Fixed_681d0,43 min 28 sec,43 min 31 sec,2.34,หี
TMG01_Mix_Fixed_681d0,43 min 38 sec,43 min 39 sec,0.84,
TMC159_mix_7n1ub,0 min 0 sec,0 min 7 sec,7.14,using The stranded
TMC159_mix_7n1ub,0 min 35 sec,0 min 39 sec,3.30,โลกนี้โลกเดียว
TMC159_mix_7n1ub,0 min 39 sec,0 min 44 sec,4.65,รับลูกเดียวรุ่นปัจจุบันพอครับไม่เอาหรอกนะครับผม
TMC159_mix_7n1ub,0 min 44 sec,0 min 47 sec,3.54,เป็นวันพุธครับในช่วงนะช่วงนี้ซีซั่นที่ 4
TMC159_mix_7n1ub,1 min 6 sec,1 min 10 sec,3.78,ก็เป็นจดหมายของชายหนุ่มคนหนึ่งครับครับผม
TMC159_mix_7n1ub,1 min 10 sec,1 min 13 sec,2.52,ก็เขียนมาปรึกษาในเรื่องของประเด็นเกี่ยวกับ
TMC159_mix_7n1ub,1 min 13 sec,1 min 20 sec,6.93,ดอกเบี้ยเงินกู้
TMC159_mix_7n1ub,1 min 20 sec,1 min 21 sec,0.96,เขาเขียนบอกว่า
TMC159_mix_7n1ub,1 min 22 sec,1 min 25 sec,2.40,ผมผ่อนดอกเบี้ยรถนะครับ
TMC159_mix_7n1ub,1 min 25 sec,1 min 26 sec,1.02,เดือนละ 1
TMC159_mix_7n1ub,1 min 26 sec,1 min 28 sec,1.35,19 เปอร์เซ็นต์ต่อเดือน
TMC159_mix_7n1ub,1 min 28 sec,1 min 33 sec,5.16,"ส่งเดือนละ 3,000 22 บาทครับผมถ้าเกิดผมไปกู้"
TMC159_mix_7n1ub,1 min 33 sec,1 min 35 sec,1.80,"เงินจำนวน 50,000 บาท"
TMC159_mix_7n1ub,1 min 36 sec,1 min 40 sec,4.65,ของธนาคารสีชมพูแห่งหนึ่งครับผม
TMC159_mix_7n1ub,1 min 41 sec,1 min 43 sec,1.95,ร้อยละ 0.25
TMC159_mix_7n1ub,1 min 44 sec,1 min 45 sec,1.26,เอา 50000 มาช่วยผ่อน
TMC159_mix_7n1ub,1 min 46 sec,1 min 49 sec,3.06,มันเท่ากับว่าเราผ่อนเดือนละ 0.35
TMC159_mix_7n1ub,1 min 49 sec,1 min 50 sec,1.44,แทน 1.19 ใช่ไหมคะ
TMC159_mix_7n1ub,1 min 51 sec,2 min 1 sec,10.29,ประหยัดดอกเบี้ยไหมครับผมคิดถูกหรือเปล่า
TMC159_mix_7n1ub,2 min 2 sec,2 min 9 sec,7.26,ก็เป็นเป็นวิธีคิดของหลายๆคนนะเวลาเราเห็นดอกเบี้ยที่มันถูกลงนะเราก็จะรู้สึกว่ามันมันโอเคมันประหยัด
TMC159_mix_7n1ub,2 min 9 sec,2 min 10 sec,1.29,จะต้องบอกอย่างนี้ก่อนเนาะ
TMC159_mix_7n1ub,2 min 11 sec,2 min 12 sec,1.77,ดอกเบี้ยเวลาที่เราจะ
TMC159_mix_7n1ub,2 min 13 sec,2 min 19 sec,6.24,เอาอะไรไปโกรธอะไรเนี่ยหัวใจสำคัญอันดับหนึ่งก่อนเลยก็คือสินเชื่อที่เราจะไปโปะจะเป็นสินเชื่ออะไร
TMC159_mix_7n1ub,2 min 19 sec,2 min 25 sec,5.46,ดอกเบี้ยที่ต่ำลงแล้วจะไปป่ะเนี่ยนะมันเหมาะกับสินเชื่อประเภทลดต้นลดดอก
TMC159_mix_7n1ub,2 min 25 sec,2 min 27 sec,1.74,นรกต้นลดดอกเช่น
TMC159_mix_7n1ub,2 min 27 sec,2 min 29 sec,1.56,กู้ซื้อบ้าน
TMC159_mix_7n1ub,2 min 29 sec,2 min 35 sec,5.34,สินเชื่อส่วนบุคคลอะไรพวกนี้บัตรเครดิตอันนี้ก็เป็นดอกให้เหมือนกันนะ
TMC159_mix_7n1ub,2 min 35 sec,2 min 40 sec,4.62,สินเชื่อประเภทนี้ก็คือสินเชื่อรถเนี่ยมันไม่ได้เป็นรถต้นลดดอก
TMC159_mix_7n1ub,2 min 40 sec,2 min 43 sec,3.69,ความหมายก็คือดอกเบี้ย 1.19 เปอร์เซ็นต์ต่อเดือน
TMC159_mix_7n1ub,2 min 44 sec,2 min 45 sec,1.20,ได้ถูกกระจาย
TMC159_mix_7n1ub,2 min 45 sec,2 min 52 sec,6.60,เข้าไปในค่างวดของน้องทั้งหมดแล้วไม่รู้ว่าน้องผ่อนกี่งวดล่ะ 48 60 หรือ 72 เนี่ย
TMC159_mix_7n1ub,2 min 53 sec,2 min 55 sec,2.73,ค่างวดในแต่ละเดือนมันถูกกระจายไปหมดแล้ว
TMC159_mix_7n1ub,2 min 56 sec,2 min 58 sec,2.76,น้ำมันถูกกระจายไปหมดแล้วนะครับเพราะฉะนั้น
TMC159_mix_7n1ub,2 min 59 sec,3 min 5 sec,5.94,มันอาจจะเรียกว่าแทบไม่มีประโยชน์กับการที่เราจะเอาเงินก้อนไปโปะมัน
TMC159_mix_7n1ub,3 min 5 sec,3 min 8 sec,2.85,ซึ่งตรงนี้พี่ก็ไม่แน่ใจด้วยว่าอาจลองคิด
TMC159_mix_7n1ub,3 min 8 sec,3 min 11 sec,2.88,แต่กูไปหน่อยนึงไม่แน่ใจว่า 5 หมื่นไปปิดหมดแล้ว
TMC159_mix_7n1ub,3 min 11 sec,3 min 15 sec,4.14,"หรือแค่ว่าเขาจะเอา 50,000 บาทดอก 300 35% ต่อเดือน"
TMC159_mix_7n1ub,3 min 16 sec,3 min 21 sec,4.98,มาทยอยเหมือนกับยาย
TMC159_mix_7n1ub,3 min 21 sec,3 min 24 sec,3.00,คือถ้ามันเป็นลดต้นลดดอกเอามันพอไหวแต่มันคือมันคิดดอก
TMC159_mix_7n1ub,3 min 25 sec,3 min 27 sec,2.55,เราทยอยส่งเราไปปกติก็ได้
TMC159_mix_7n1ub,3 min 28 sec,3 min 32 sec,4.47,เดี๋ยวถ้าเกิดมา 500 กกเขาบอกได้คำเดียวเราอาจจะแอบขอส่วนลดได้
TMC159_mix_7n1ub,3 min 33 sec,3 min 37 sec,3.99,"วัดระฆังที่อยู่ 50,000 - 50,000 บาทละวันนี้"
TMC159_mix_7n1ub,3 min 37 sec,3 min 46 sec,9.48,น้องอาจจะคลอดให้ส่วนลดดอกเบี้ยกลับมาบ้างซึ่งอันนั้นก็ต้องไปบวกลบคูณหารให้ทีว่าไอ้ดอกเบี้ยส่วนลดจ่ายดอกเบี้ยที่หาเรื่องมาทำเพิ่มเนี่ยมันโอเคหรือเปล่าครับ
TMC159_mix_7n1ub,3 min 47 sec,3 min 50 sec,2.91,เพราะฉะนั้นต้องดูให้ดี
TMC159_mix_7n1ub,3 min 50 sec,3 min 58 sec,7.65,แย่ไปกว่านั้นที่พี่โคตรกลัวเลยครับพี่เพราะว่าฟังแล้วแผนของไอ้รูปหล่อเลยนะมันน่าจะเป็นแบบนี้
TMC159_mix_7n1ub,3 min 58 sec,4 min 3 sec,4.83,ผ่อนรถ 3122 ใช่ไหมล่ะเราก็ไปกู้มา 500
TMC159_mix_7n1ub,4 min 4 sec,4 min 11 sec,6.96,จากนั้นก็เข้ามือถือไว้จ่ายเดือนละ 3100 22/122 3122
TMC159_mix_7n1ub,4 min 11 sec,4 min 13 sec,2.22,รักร้ายเหลือเกินนะเรา
TMC159_mix_7n1ub,4 min 14 sec,4 min 16 sec,2.67,ซึ่งมันก็ไม่ผิดหรอกนะถ้าจะทำแบบนั้นแต่ว่า
TMC159_mix_7n1ub,4 min 17 sec,4 min 26 sec,9.81,"กลัวเหลือเกินไอ้น้องมันจะไปสิ้นเดือนแรก 50,000 บาท"
TMC159_mix_7n1ub,4 min 27 sec,4 min 29 sec,2.19,โทรศัพท์ยี่ห้อใหม่ก็ออกมา
TMC159_mix_7n1ub,4 min 30 sec,4 min 33 sec,3.63,เละเลยล่ะ
TMC159_mix_7n1ub,4 min 34 sec,4 min 35 sec,1.08,เราจะจ่าย 2 ที่เลย
TMC159_mix_7n1ub,4 min 35 sec,4 min 47 sec,12.09,ค่างวดที่เดียวจะมี 2 ที่ก็คือเราจะจ่ายค่ารถด้วยทราบจ่ายทั้งไอ้ตัวสินเชื่อใหม่นี้ด้วยกลายเป็นภาระหนักขึ้นน่ะอย่าไว้ใจตัวเองมากอย่าไว้ใจตัวเองมากถือเงินกู้ไว้กับตัวเนี่ยว่าจะดึงมาเป็น
TMC159_mix_7n1ub,4 min 48 sec,4 min 51 sec,3.84,จะกู้ได้มันต้องมีแผนว่าจะเอาเงินไปใช้
TMC159_mix_7n1ub,4 min 52 sec,4 min 53 sec,1.05,เรื่องนั้นๆทันที
TMC159_mix_7n1ub,4 min 53 sec,4 min 55 sec,2.13,หรือว่าจับมือเนี่ยพังมาเยอะแล้ว
TMC159_mix_7n1ub,4 min 56 sec,5 min 1 sec,5.13,งั้นต้องระมัดระวังด้วยนะครับระมัดระวังนิดนึงครับผม
TMC159_mix_7n1ub,5 min 1 sec,5 min 9 sec,7.47,หรือเป็นความตั้งใจดีๆของไอ้น้องมันขึ้นสินเชื่อลดต้นลดดอกก็จะสวยเลยครับ
TMC159_mix_7n1ub,5 min 9 sec,5 min 10 sec,1.14,นะครับผม
TMC159_mix_7n1ub,5 min 10 sec,5 min 12 sec,1.68,ว่าไงครับผม
TMC159_mix_7n1ub,5 min 12 sec,5 min 15 sec,3.15,คือตอนแรกที่อ่านมีความงงเหมือนกันว่า
TMC159_mix_7n1ub,5 min 15 sec,5 min 18 sec,2.10,อาจจะเป็นเพราะด้วยส่งต่อเดือน
TMC159_mix_7n1ub,5 min 18 sec,5 min 19 sec,0.90,มัน
TMC159_mix_7n1ub,5 min 19 sec,5 min 20 sec,1.29,มีความสุขไม่ได้
TMC159_mix_7n1ub,5 min 21 sec,5 min 23 sec,2.22,เยอะมากขนาดเลย
TMC159_mix_7n1ub,5 min 23 sec,5 min 24 sec,1.02,มันมีความ
TMC159_mix_7n1ub,5 min 25 sec,5 min 36 sec,11.04,ความจำเป็นแอบแฝงมาหรือเปล่าหรือเขียนมาไม่ได้หมดหรือเปล่าอะไรนะ
TMC159_mix_7n1ub,5 min 36 sec,5 min 49 sec,12.84,ใช่ครับก็เลยไม่รู้ว่ามีอะไรก็เห็นด้วยกับเราต้องมีวัตถุประสงค์ที่ชัดเจนแผน Exit ทางออกอะไรที่ชัดเจนครับได้ระหว่างทาง
TMC159_mix_7n1ub,5 min 49 sec,5 min 52 sec,3.12,ทำให้มันหายไปครึ่งนึงโดนเอาไปใช้อะไรส่วนตัวนี่คือ
TMC159_mix_7n1ub,5 min 53 sec,5 min 55 sec,1.95,เรียบร้อยเลยล่ะ
TMC159_mix_7n1ub,5 min 55 sec,6 min 1 sec,5.52,ลาก่อยลาก่อยนะเพราะว่าไม่ใช่ว่าเราเอาสินเชื่อทางฝั่งใหม่ไปเนี่ย
TMC159_mix_7n1ub,6 min 1 sec,6 min 5 sec,4.32,แล้วเราจะไม่ต้องจ่ายดอกเบี้ยทั้ง 1.1 9 1/9 คิดไปแล้วในงวดตรงนั้น
TMC159_mix_7n1ub,6 min 6 sec,6 min 8 sec,2.64,น้า 3122 ด้วยเขาคิดดอกเบี้ย
TMC159_mix_7n1ub,6 min 9 sec,6 min 10 sec,0.87,คงที่ตลอด
TMC159_mix_7n1ub,6 min 10 sec,6 min 18 sec,8.52,การถ่ายตั้งแต่ตอนแรกที่ซื้อไปแล้วแต่มุมมองก็น่าสนใจเว้ยถ้าผมนะถ้ายิ่งมีประเด็นอื่นๆด้วยนะ
TMC159_mix_7n1ub,6 min 20 sec,6 min 25 sec,5.10,เรื่องหนึ่งที่ฝากเรื่องเหมือนกันคือบางคนซีเรียสกับเรื่องของอัตราเกินไป
TMC159_mix_7n1ub,6 min 25 sec,6 min 26 sec,0.99,บางทีเรา
TMC159_mix_7n1ub,6 min 29 sec,6 min 36 sec,7.02,ส่งที่นี่ 35 ส่งที่ 3 เองอะไรอย่างนี้นะครับบางทีมันต้องดูค่าป่วยการอื่นๆประกอบด้วยครับ
TMC159_mix_7n1ub,6 min 53 sec,6 min 59 sec,5.64,ให้ดูทั้งหมดเลยว่าเฮ้ยแล้วค่าธรรมเนียมอื่นๆแบตเสร็จแล้วเนี่ยมันโอเคหรือเปล่า
TMC159_mix_7n1ub,6 min 59 sec,7 min 2 sec,3.24,บอกว่าเคสแบบนี้จะเจอเยอะกับคนแบบอยากรีไฟแนนซ์
TMC159_mix_7n1ub,7 min 2 sec,7 min 5 sec,2.97,เออเมื่อกี้พี่น้ำเอารีไฟแนนซ์ดอกเบี้ยเท่าไหร่
TMC159_mix_7n1ub,7 min 6 sec,7 min 15 sec,9.81,35 ครั้งก็ตามมาเสียเวลาทำมาหากินแล้วลองถามเขาดูว่าเขามีค่าใช้จ่ายอะไรบ้าง
TMC159_mix_7n1ub,7 min 16 sec,7 min 21 sec,5.01,อาจจะลองให้ธนาคารเขาทำตัวเลขหรือว่า 3 ปีเนี่ยถ้าเกิดว่าเราย้ายจากที่นี่มาเป็นที่นี่
TMC159_mix_7n1ub,7 min 22 sec,7 min 28 sec,5.70,ดอกมันประหยัดไปได้เท่าไหร่ครับแล้วก็ถามเขาหน่อยว่ามีค่าธรรมเนียมเท่าไหร่แล้วลองดูซิว่าค่าธรรมเนียมอ่ะบางที
TMC159_mix_7n1ub,7 min 28 sec,7 min 30 sec,1.77,มันคุ้มที่จะต้องไปดำเนินการหรือเปล่า
TMC159_mix_7n1ub,7 min 31 sec,7 min 34 sec,2.73,อาจจะไม่ได้เยอะแยะจนแบบโอหรือเรา
TMC159_mix_7n1ub,7 min 34 sec,7 min 44 sec,9.87,ค่อยว่ากันอะไรอย่างนี้อัตราดอกเบี้ยอย่างเดียวอาจจะหลอกเราได้เหมือนกัน
TMC159_mix_7n1ub,7 min 44 sec,7 min 45 sec,0.87,แม่ก็
TMC159_mix_7n1ub,7 min 45 sec,7 min 51 sec,5.64,นักศึกษาไว้ที่นึงนะครับสินเชื่อแต่ละแบบนั้นก็มีความแตกต่างกันนะครับแล้วก็รูปแบบมันก็
TMC159_mix_7n1ub,7 min 52 sec,7 min 55 sec,3.09,ตัวนี้มีอะไรใหม่ๆเยอะ
TMC159_mix_7n1ub,7 min 55 sec,8 min 8 sec,12.84,อะไรใหม่ๆเยอะนะมึงขับรถอยู่ดีก็มีเสียงโทรศัพท์มีรายได้ดีประวัติการชำระเงินดีอะไรก็ได้มีหนี้สินเชื่อพิเศษวงเงินสูงสุด 5 ล้าน
TMC159_mix_7n1ub,8 min 9 sec,8 min 16 sec,6.96,ทำอะไรครับตอนนี้ต้องใช้เงินประหยัดมากเลยนะคะ
TMC159_mix_7n1ub,8 min 16 sec,8 min 23 sec,6.39,น่ารักอ่ะน่ารักอ่ะที่มันเลวเลยนะครับหรือแม้กระทั่งคุณกำลังมี
TMC159_mix_7n1ub,8 min 23 sec,8 min 25 sec,2.31,ประเด็นมีปัญหาทางด้านการเงินอยู่ครับ
TMC159_mix_7n1ub,8 min 26 sec,8 min 28 sec,2.82,เวลาได้ยินสินเชื่ออะไรถึงจะเข้ามาแบบเทเลเซลล์แบบนี้
TMC159_mix_7n1ub,8 min 29 sec,8 min 30 sec,1.50,ใจเย็นๆใช่
TMC159_mix_7n1ub,8 min 30 sec,8 min 35 sec,4.26,แล้วก็มองต้นทุนให้รอบด้านในครับอย่ามองแค่ว่าอีดอกเบี้ยมันขยับ
TMC159_mix_7n1ub,8 min 35 sec,8 min 38 sec,2.94,ถามโดยมีต้นทุนอื่นๆอะไรอีกไหมคะ
TMC159_mix_7n1ub,8 min 38 sec,8 min 41 sec,2.49,ดูให้ดีนะครับ
TMC159_mix_7n1ub,8 min 41 sec,8 min 45 sec,4.32,ช่วงหลังผมโดนบ่อยมากเลยโทรมาตลอดเลยเบอร์แปลกๆมาอีกแล้ว
TMC159_mix_7n1ub,8 min 46 sec,8 min 57 sec,11.16,ก่อนตั้งนี่แหละบางคนโทรมาจนแบบเสียงเดิม
TMC159_mix_7n1ub,8 min 57 sec,9 min 1 sec,3.57,กลับได้แล้วเราหลายครั้งแล้วเรา
TMC159_mix_7n1ub,9 min 1 sec,9 min 4 sec,2.73,เคยมีผมเคยมีทักไปนะพี่มีเข็มขัดไหมคะ
TMC159_mix_7n1ub,9 min 5 sec,9 min 6 sec,0.96,นับพ่อได้ไหมคะ
TMC159_mix_7n1ub,9 min 9 sec,9 min 18 sec,8.91,ชีวิตผมตอนนี้รู้สึกท้ายเลยครับ
TMC159_mix_7n1ub,9 min 18 sec,9 min 21 sec,3.21,เธอๆต้องมีสมาธิดีๆนะครับบางทีเราเห็น
TMC159_mix_7n1ub,9 min 22 sec,9 min 27 sec,5.76,ร้อนเนี่ยเราหยิบเงินจากที่ไหนมาก็ไม่ได้นะมันต้องใจเย็นๆนะครับครับผม
TMC159_mix_7n1ub,9 min 28 sec,9 min 37 sec,9.12,ไม่รู้ไอ้น้องคนนี้ดูอาการแบบนี้จะเดือดร้อนดูก็ไม่ได้เดือดร้อนดูเหมือนพูดมันผ่อนได้นะแต่ต้องระวังนะ
TMC159_mix_7n1ub,9 min 37 sec,9 min 41 sec,3.69,เรียกว่าอะไรอ่ะไม่ละเอียดสุดท้ายจะกลายเป็นหาเรื่องใส่ตัว
TMC159_mix_7n1ub,9 min 41 sec,9 min 45 sec,3.39,"พี่บอกแค่ 50,000 บาทไม่ได้ในไม้เดียว"
TMC159_mix_7n1ub,9 min 45 sec,9 min 51 sec,5.85,คำถามคือถ้าถือเงินมาเรื่อยๆดอกเบี้ยก็ไม่ได้รถ 1.9 ยังคิดเอาอยู่ดอกเบี้ยฝั่งนี้ก็คิดด้วยนะ
TMC159_mix_7n1ub,9 min 51 sec,9 min 56 sec,5.04,เพราะเท่าที่รู้ดอกเบี้ยธนาคารสีชมพูอันนี้เป็นดอกเบี้ยแบบ Fixed rate
TMC159_mix_7n1ub,9 min 56 sec,10 min 1 sec,4.50,ที่บอกว่าเป็นช่วย covid เขาให้ดอกเบี้ยต่ำเขาเลยพิเศษด้วยนะคะ
TMC159_mix_7n1ub,10 min 1 sec,10 min 11 sec,9.36,ละเอียดกับเรื่องการเงินนะครับทุกๆจังหวะแบบนี้โดยเฉพาะช่วงเวลาที่สติหายง่ายมากนะครับปัญหาถาโถมเข้ามาบางทีสติ
TMC159_mix_7n1ub,10 min 11 sec,10 min 15 sec,3.75,ไปสตางค์ก็ไปด้วยแต่เขาก็เป็นกำลังใจให้ทุกคนนะ
TMC159_mix_7n1ub,10 min 32 sec,10 min 34 sec,1.95,ติดตามผมครับผมได้เป็นประจำทุกวัน
TMC159_mix_7n1ub,10 min 35 sec,10 min 36 sec,1.02,ฮ่าๆๆ
TMC159_mix_7n1ub,10 min 37 sec,10 min 47 sec,10.68,แล้วพบกันใหม่ตอนหน้าครับวันนี้ลาไปก่อนนะครับสวัสดีครับสวัสดีครับติดตามทุกรายการของ The Standard
TMC159_mix_7n1ub,10 min 48 sec,10 min 50 sec,1.83,ตั้งโปรไฟล์ YouTube
TMC159_mix_7n1ub,10 min 50 sec,10 min 53 sec,2.94,แล้วทุกที่ที่คุณสั่งถอดแก๊สได้แล้ววันนี้
TMC159_mix_7n1ub,10 min 54 sec,10 min 56 sec,1.59,The stranded
TMC159_mix_7n1ub,10 min 56 sec,10 min 57 sec,0.96,
TMC159_mix_7n1ub,10 min 57 sec,10 min 58 sec,0.99,
TMC160_mix_5ywmw,0 min 0 sec,0 min 7 sec,7.14,using The stranded
